index,key,value
2011-05-28T09:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.043
2011-06-04T10:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.036
2011-06-11T10:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.084
2011-06-18T11:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.028
2011-06-25T11:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.03
2011-07-02T12:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.038
2011-07-09T12:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.075
2011-07-16T12:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.023
2011-07-23T13:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.064
2011-07-30T13:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.03
2011-08-06T14:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.043
2011-08-13T14:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.008
2011-08-20T15:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.022
2011-08-27T15:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.027
2011-09-03T16:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.037
2011-09-10T16:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.059
2011-09-17T17:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.032
2011-09-24T17:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.039
2011-10-01T18:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.04
2011-10-08T18:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.054
2011-10-15T18:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.048
2011-10-22T19:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.054
2011-10-29T19:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.034
2011-11-05T20:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.033
2011-11-12T20:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.051
2011-11-19T21:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.015
2011-11-26T21:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.024
2011-12-03T22:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.049
2011-12-10T22:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.029
2011-12-17T23:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.011
2011-12-24T23:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.029
2012-01-01T00:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.02
2012-01-08T00:55:30Z,Type 2 Departments - Single Specialty > 4 hours,0.011
2012-01-15T01:51:01Z,Type 2 Departments - Single Specialty > 4 hours,0.014
2012-01-22T02:46:00Z,Type 2 Departments - Single Specialty > 4 hours,0.015
2012-01-29T03:41:30Z,Type 2 Departments - Single Specialty > 4 hours,0.014
2012-02-05T04:37:00Z,Type 2 Departments - Single Specialty > 4 hours,0.009
2012-02-12T05:32:31Z,Type 2 Departments - Single Specialty > 4 hours,0.014
2012-02-19T06:27:29Z,Type 2 Departments - Single Specialty > 4 hours,0.031
2012-02-26T07:23:00Z,Type 2 Departments - Single Specialty > 4 hours,0.037
2012-03-04T08:18:30Z,Type 2 Departments - Single Specialty > 4 hours,0.043
2012-03-11T09:14:00Z,Type 2 Departments - Single Specialty > 4 hours,0.058
2012-03-18T10:08:59Z,Type 2 Departments - Single Specialty > 4 hours,0.045
2012-03-25T11:04:30Z,Type 2 Departments - Single Specialty > 4 hours,0.097
2012-04-01T12:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.036
2012-04-08T12:55:30Z,Type 2 Departments - Single Specialty > 4 hours,0.046
2012-04-15T13:51:01Z,Type 2 Departments - Single Specialty > 4 hours,0.043
2012-04-22T14:46:00Z,Type 2 Departments - Single Specialty > 4 hours,0.026
2012-04-29T15:41:30Z,Type 2 Departments - Single Specialty > 4 hours,0.053
2012-05-06T16:37:00Z,Type 2 Departments - Single Specialty > 4 hours,0.037
2012-05-13T17:32:31Z,Type 2 Departments - Single Specialty > 4 hours,0.037
2012-05-20T18:27:29Z,Type 2 Departments - Single Specialty > 4 hours,0.036
2012-05-27T19:23:00Z,Type 2 Departments - Single Specialty > 4 hours,0.012
2012-06-03T20:18:30Z,Type 2 Departments - Single Specialty > 4 hours,0.037
2012-06-10T21:14:00Z,Type 2 Departments - Single Specialty > 4 hours,0.043
2012-06-17T22:08:59Z,Type 2 Departments - Single Specialty > 4 hours,0.051
2012-06-24T23:04:30Z,Type 2 Departments - Single Specialty > 4 hours,0.027
2012-07-02T00:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.063
2012-07-09T00:55:30Z,Type 2 Departments - Single Specialty > 4 hours,0.094
2012-07-16T01:51:01Z,Type 2 Departments - Single Specialty > 4 hours,0.047
2012-07-23T02:46:00Z,Type 2 Departments - Single Specialty > 4 hours,0.04
2012-07-30T03:41:30Z,Type 2 Departments - Single Specialty > 4 hours,0.018
2012-08-06T04:37:00Z,Type 2 Departments - Single Specialty > 4 hours,0.031
2012-08-13T05:32:31Z,Type 2 Departments - Single Specialty > 4 hours,0.016
2012-08-20T06:27:29Z,Type 2 Departments - Single Specialty > 4 hours,0.031
2012-08-27T07:23:00Z,Type 2 Departments - Single Specialty > 4 hours,0.024
2012-09-03T08:18:30Z,Type 2 Departments - Single Specialty > 4 hours,0.026
2012-09-10T09:14:00Z,Type 2 Departments - Single Specialty > 4 hours,0.022
2012-09-17T10:08:59Z,Type 2 Departments - Single Specialty > 4 hours,0.017
2012-09-24T11:04:30Z,Type 2 Departments - Single Specialty > 4 hours,0.045
2012-10-01T12:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.033
2012-10-08T12:55:30Z,Type 2 Departments - Single Specialty > 4 hours,0.058
2012-10-15T13:51:01Z,Type 2 Departments - Single Specialty > 4 hours,0.048
2012-10-22T14:46:00Z,Type 2 Departments - Single Specialty > 4 hours,0.037
2012-10-29T15:41:30Z,Type 2 Departments - Single Specialty > 4 hours,0.033
2012-11-05T16:37:00Z,Type 2 Departments - Single Specialty > 4 hours,0.041
2012-11-12T17:32:31Z,Type 2 Departments - Single Specialty > 4 hours,0.032
2012-11-19T18:27:29Z,Type 2 Departments - Single Specialty > 4 hours,0.049
2012-11-26T19:23:00Z,Type 2 Departments - Single Specialty > 4 hours,0.073
2012-12-03T20:18:30Z,Type 2 Departments - Single Specialty > 4 hours,0.056
2012-12-10T21:14:00Z,Type 2 Departments - Single Specialty > 4 hours,0.04
2012-12-17T22:08:59Z,Type 2 Departments - Single Specialty > 4 hours,0.026
2012-12-24T23:04:30Z,Type 2 Departments - Single Specialty > 4 hours,0.039
2013-01-01T00:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.013
2013-01-08T00:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.028
2013-01-15T00:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.028
2013-01-22T01:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.026
2013-01-29T01:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.02
2013-02-05T02:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.06
2013-02-12T02:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.056
2013-02-19T03:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.068
2013-02-26T03:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.074
2013-03-05T04:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.067
2013-03-12T04:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.066
2013-03-19T05:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.079
2013-03-26T05:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.092
2013-04-02T06:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.065
2013-04-09T06:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.064
2013-04-16T06:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.075
2013-04-23T07:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.125
2013-04-30T07:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.049
2013-05-07T08:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.055
2013-05-14T08:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.078
2013-05-21T09:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.069
2013-05-28T09:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.086
2013-06-04T10:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.031
2013-06-11T10:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.026
2013-06-18T11:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.042
2013-06-25T11:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.053
2013-07-02T12:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.063
2013-07-09T12:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.081
2013-07-16T12:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.051
2013-07-23T13:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.061
2013-07-30T13:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.077
2013-08-06T14:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.031
2013-08-13T14:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.065
2013-08-20T15:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.041
2013-08-27T15:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.047
2013-09-03T16:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.015
2013-09-10T16:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.034
2013-09-17T17:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.034
2013-09-24T17:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.028
2013-10-01T18:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.035
2013-10-08T18:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.031
2013-10-15T18:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.026
2013-10-22T19:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.047
2013-10-29T19:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.017
2013-11-05T20:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.016
2013-11-12T20:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.043
2013-11-19T21:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.037
2013-11-26T21:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.011
2013-12-03T22:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.034
2013-12-10T22:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.017
2013-12-17T23:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.017
2013-12-24T23:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.034
2014-01-01T00:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.006
2014-01-08T00:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.025
2014-01-15T00:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.034
2014-01-22T01:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.039
2014-01-29T01:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.055
2014-02-05T02:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.041
2014-02-12T02:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.032
2014-02-19T03:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.045
2014-02-26T03:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.046
2014-03-05T04:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.043
2014-03-12T04:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.026
2014-03-19T05:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.058
2014-03-26T05:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.074
2014-04-02T06:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.033
2014-04-09T06:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.051
2014-04-16T06:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.027
2014-04-23T07:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.008
2014-04-30T07:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.033
2014-05-07T08:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.045
2014-05-14T08:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.043
2014-05-21T09:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.037
2014-05-28T09:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.04
2014-06-04T10:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.092
2014-06-11T10:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.094
2014-06-18T11:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.05
2014-06-25T11:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.077
2014-07-02T12:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.061
2014-07-09T12:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.029
2014-07-16T12:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.095
2014-07-23T13:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.102
2014-07-30T13:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.07
2014-08-06T14:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.035
2014-08-13T14:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.033
2014-08-20T15:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.052
2014-08-27T15:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.056
2014-09-03T16:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.073
2014-09-10T16:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.084
2014-09-17T17:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.071
2014-09-24T17:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.063
2014-10-01T18:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.038
2014-10-08T18:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.074
2014-10-15T18:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.031
2014-10-22T19:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.043
2014-10-29T19:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.03
2014-11-05T20:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.034
2014-11-12T20:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.051
2014-11-19T21:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.091
2014-11-26T21:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.031
2014-12-03T22:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.108
2014-12-10T22:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.02
2014-12-17T23:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.061
2014-12-24T23:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.036
2015-01-01T00:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.037
2015-01-08T00:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.031
2015-01-15T00:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.044
2015-01-22T01:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.022
2015-01-29T01:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.02
2015-02-05T02:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.069
2015-02-12T02:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.04
2015-02-19T03:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.048
2015-02-26T03:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.037
2015-03-05T04:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.071
2015-03-12T04:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.041
2015-03-19T05:04:22Z,Type 2 Departments - Single Specialty > 4 hours,0.107
2015-03-26T05:32:11Z,Type 2 Departments - Single Specialty > 4 hours,0.079
2015-04-02T06:00:00Z,Type 2 Departments - Single Specialty > 4 hours,0.088
2015-04-09T06:27:49Z,Type 2 Departments - Single Specialty > 4 hours,0.128
2015-04-16T06:55:38Z,Type 2 Departments - Single Specialty > 4 hours,0.186
2015-04-23T07:22:55Z,Type 2 Departments - Single Specialty > 4 hours,0.137
2015-04-30T07:50:44Z,Type 2 Departments - Single Specialty > 4 hours,0.066
2015-05-07T08:18:33Z,Type 2 Departments - Single Specialty > 4 hours,0.071
2015-05-14T08:46:21Z,Type 2 Departments - Single Specialty > 4 hours,0.066
2015-05-21T09:13:39Z,Type 2 Departments - Single Specialty > 4 hours,0.128
2015-05-28T09:41:27Z,Type 2 Departments - Single Specialty > 4 hours,0.092
2015-06-04T10:09:16Z,Type 2 Departments - Single Specialty > 4 hours,0.175
2015-06-11T10:37:05Z,Type 2 Departments - Single Specialty > 4 hours,0.034
2010-11-05T20:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.085
2010-11-12T20:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.131
2010-11-19T21:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.094
2010-11-26T21:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.096
2010-12-03T22:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.17
2010-12-10T22:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.34
2010-12-17T23:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.271
2010-12-24T23:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.239
2011-01-01T00:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.462
2011-01-08T00:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.279
2011-01-15T00:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.14
2011-01-22T01:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.101
2011-01-29T01:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.072
2011-02-05T02:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.129
2011-02-12T02:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.161
2011-02-19T03:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.107
2011-02-26T03:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.124
2011-03-05T04:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.154
2011-03-12T04:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.198
2011-03-19T05:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.178
2011-03-26T05:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.179
2011-04-02T06:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.259
2011-04-09T06:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.172
2011-04-16T06:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.211
2011-04-23T07:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.12
2011-04-30T07:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.252
2011-05-07T08:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.21
2011-05-14T08:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.179
2011-05-21T09:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.154
2011-05-28T09:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.146
2011-06-04T10:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.172
2011-06-11T10:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.131
2011-06-18T11:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.129
2011-06-25T11:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.181
2011-07-02T12:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.167
2011-07-09T12:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.3
2011-07-16T12:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.212
2011-07-23T13:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.117
2011-07-30T13:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.145
2011-08-06T14:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.142
2011-08-13T14:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.073
2011-08-20T15:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.085
2011-08-27T15:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.177
2011-09-03T16:09:16Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.114
2011-09-10T16:37:05Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.196
2011-09-17T17:04:22Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.168
2011-09-24T17:32:11Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.167
2011-10-01T18:00:00Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.202
2011-10-08T18:27:49Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.171
2011-10-15T18:55:38Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.243
2011-10-22T19:22:55Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.138
2011-10-29T19:50:44Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.124
2011-11-05T20:18:33Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.221
2011-11-12T20:46:21Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.142
2011-11-19T21:13:39Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.178
2011-11-26T21:41:27Z,Type 3 Departments - Other A&E/Minor Injury Unit > 4 hours,0.232
